pair,dir,signal_time,entry_time,exit_time,entry_ref,fill,sl,tp,exit,sl_dist,sl_pips,r,outcome,quality,bars,year,weekday,session
GBPUSD,1,2022-11-22 15:15:00+00:00,2022-11-22 15:30:00+00:00,2022-11-22 16:30:00+00:00,1.18825,1.18838,1.1861107202510026,1.1925285594979946,1.1860807202510026,0.002139279748997325,21.39279748997325,-1.0747915274171216,loss,2,4,2022,Tuesday,NY
GBPUSD,1,2022-11-23 10:30:00+00:00,2022-11-23 10:45:00+00:00,2022-11-23 14:45:00+00:00,1.19164,1.19177,1.1872519842510807,1.2004160314978385,1.2004160314978385,0.004388015748919266,43.88015748919266,1.9703738529124333,win,2,16,2022,Wednesday,London
GBPUSD,1,2022-11-24 13:45:00+00:00,2022-11-24 14:00:00+00:00,2022-11-25 08:00:00+00:00,1.21168,1.21181,1.2086034848684557,1.2178330302630889,1.2085734848684557,0.003076515131544349,30.76515131544349,-1.052006895191073,loss,2,72,2022,Thursday,NY
GBPUSD,1,2022-12-01 09:45:00+00:00,2022-12-01 10:00:00+00:00,2022-12-05 01:15:00+00:00,1.21494,1.21504,1.2067671031917668,1.2312857936164658,1.2312857936164658,0.008172896808232997,81.72896808232997,1.9877644362401203,win,2,157,2022,Thursday,London
GBPUSD,1,2023-01-04 14:45:00+00:00,2023-01-04 15:00:00+00:00,2023-01-04 15:00:00+00:00,1.20682,1.20695,1.202711879797422,1.215036240405156,1.202681879797422,0.004108120202578007,41.08120202578007,-1.0389472537584559,loss,3,0,2023,Wednesday,NY
GBPUSD,1,2023-01-09 08:00:00+00:00,2023-01-09 08:15:00+00:00,2023-01-09 10:30:00+00:00,1.21544,1.2155799999999999,1.212403043755111,1.2215139124897783,1.212373043755111,0.003036956244889123,30.369562448891227,-1.0559770988751778,loss,1,9,2023,Monday,London
GBPUSD,-1,2023-02-21 08:45:00+00:00,2023-02-21 09:00:00+00:00,2023-02-21 09:30:00+00:00,1.20053,1.2004000000000001,1.2035114780509828,1.194567043898035,1.2035414780509828,0.0029814780509826353,29.814780509826353,-1.053664658019961,loss,1,2,2023,Tuesday,London
GBPUSD,1,2023-03-20 07:15:00+00:00,2023-03-20 07:30:00+00:00,2023-03-20 15:15:00+00:00,1.21951,1.2196099999999999,1.216561180657368,1.2254076386852641,1.2254076386852641,0.0029488193426320344,29.488193426320343,1.9660881226075626,win,1,19,2023,Monday,London
GBPUSD,1,2023-03-23 07:15:00+00:00,2023-03-23 07:30:00+00:00,2023-03-23 07:30:00+00:00,1.23409,1.2342199999999999,1.231491761450437,1.2392864770991256,1.231461761450437,0.0025982385495629087,25.982385495629085,-1.061580180937126,loss,1,0,2023,Thursday,London
GBPUSD,1,2023-04-04 07:15:00+00:00,2023-04-04 07:30:00+00:00,2023-04-04 08:30:00+00:00,1.24117,1.2413,1.2394024268735742,1.244705146252852,1.244705146252852,0.0017675731264259395,17.675731264259394,1.9264528306883635,win,2,4,2023,Tuesday,London
GBPUSD,1,2023-04-06 09:45:00+00:00,2023-04-06 10:00:00+00:00,2023-04-06 13:45:00+00:00,1.2468,1.24692,1.2447649400475334,1.2508701199049328,1.2447349400475334,0.002035059952466485,20.35059952466485,-1.073707902225861,loss,1,11,2023,Thursday,London
GBPUSD,1,2023-04-13 08:00:00+00:00,2023-04-13 08:15:00+00:00,2023-04-14 14:00:00+00:00,1.25049,1.25063,1.2476637104093025,1.2561425791813956,1.2476337104093025,0.0028262895906977204,28.262895906977203,-1.0601495333525723,loss,2,83,2023,Thursday,London
GBPUSD,1,2023-05-05 09:30:00+00:00,2023-05-05 09:45:00+00:00,2023-05-05 14:00:00+00:00,1.26109,1.26124,1.259680536596343,1.263908926807314,1.259650536596343,0.0014094634036569591,14.094634036569591,-1.1277081757020868,loss,2,9,2023,Friday,London
GBPUSD,-1,2023-06-05 07:15:00+00:00,2023-06-05 07:30:00+00:00,2023-06-06 02:00:00+00:00,1.24129,1.24119,1.2439790535647255,1.2359118928705493,1.2440090535647255,0.002689053564725387,26.89053564725387,-1.048344146693611,loss,1,46,2023,Monday,London
GBPUSD,1,2023-06-14 08:45:00+00:00,2023-06-14 09:00:00+00:00,2023-06-14 13:15:00+00:00,1.26188,1.2620099999999999,1.2599818541967165,1.265676291606567,1.265676291606567,0.0018981458032834627,18.981458032834627,1.931512110515965,win,1,13,2023,Wednesday,London
GBPUSD,1,2023-06-16 09:45:00+00:00,2023-06-16 10:00:00+00:00,2023-06-16 13:00:00+00:00,1.27955,1.2796699999999999,1.277987772682567,1.282674454634866,1.282674454634866,0.0015622273174330462,15.622273174330461,1.923186594767102,win,2,8,2023,Friday,London
GBPUSD,1,2023-07-11 09:15:00+00:00,2023-07-11 09:30:00+00:00,2023-07-12 01:30:00+00:00,1.28932,1.28946,1.2865974070554096,1.2947651858891809,1.2947651858891809,0.0027225929445904673,27.225929445904672,1.9485784313522625,win,3,32,2023,Tuesday,London
GBPUSD,1,2023-07-13 08:45:00+00:00,2023-07-13 09:00:00+00:00,2023-07-13 17:45:00+00:00,1.30263,1.30278,1.2981604819442554,1.3115690361114891,1.3115690361114891,0.004469518055744602,44.695180557446015,1.966439334592833,win,2,23,2023,Thursday,London
GBPUSD,1,2023-07-14 10:00:00+00:00,2023-07-14 10:15:00+00:00,2023-07-14 20:45:00+00:00,1.31397,1.3141,1.3092257803262417,1.3234584393475166,1.3091957803262417,0.0047442196737583035,47.44219673758303,-1.033725251148259,loss,2,22,2023,Friday,London
GBPUSD,1,2023-07-27 08:00:00+00:00,2023-07-27 08:15:00+00:00,2023-07-27 14:00:00+00:00,1.29672,1.29686,1.2937890754165557,1.3025818491668888,1.2937590754165558,0.0029309245834443997,29.309245834443995,-1.0580021747949409,loss,2,15,2023,Thursday,London
GBPUSD,-1,2023-08-25 08:45:00+00:00,2023-08-25 09:00:00+00:00,2023-08-25 09:15:00+00:00,1.25752,1.25736,1.2588832084533725,1.254793583093255,1.2589132084533725,0.0013632084533725013,13.632084533725012,-1.1393770699777632,loss,2,1,2023,Friday,London
GBPUSD,-1,2023-09-07 10:30:00+00:00,2023-09-07 10:45:00+00:00,2023-09-07 16:30:00+00:00,1.24701,1.2468700000000001,1.2488747149943378,1.2432805700113243,1.2489047149943378,0.0018647149943378206,18.647149943378206,-1.0911667469377289,loss,2,23,2023,Thursday,London
GBPUSD,-1,2023-09-12 13:45:00+00:00,2023-09-12 14:00:00+00:00,2023-09-12 17:00:00+00:00,1.24677,1.2466300000000001,1.2484448497084084,1.243420300583183,1.2484748497084084,0.0016748497084084833,16.748497084084832,-1.1015016446826842,loss,3,12,2023,Tuesday,NY
GBPUSD,-1,2023-09-13 10:30:00+00:00,2023-09-13 10:45:00+00:00,2023-09-13 13:30:00+00:00,1.2466,1.24648,1.2487337127691536,1.2423325744616929,1.2487637127691535,0.0021337127691535658,21.337127691535656,-1.0702999964046007,loss,1,11,2023,Wednesday,London
GBPUSD,-1,2023-09-21 08:15:00+00:00,2023-09-21 08:30:00+00:00,2023-09-21 11:00:00+00:00,1.23163,1.23151,1.2331800445192973,1.2285299109614052,1.2285299109614052,0.0015500445192973558,15.500445192973556,1.9225828687461286,win,3,10,2023,Thursday,London
GBPUSD,-1,2023-10-02 10:00:00+00:00,2023-10-02 10:15:00+00:00,2023-10-02 19:30:00+00:00,1.21824,1.2181,1.2220302079555634,1.2106595840888734,1.2106595840888734,0.0037902079555633267,37.902079555633264,1.9630627127478275,win,1,37,2023,Monday,London
GBPUSD,-1,2023-10-03 08:15:00+00:00,2023-10-03 08:30:00+00:00,2023-10-03 08:45:00+00:00,1.20642,1.20629,1.2088268920096452,1.2016062159807097,1.2088568920096452,0.0024068920096451574,24.068920096451574,-1.0664757701462213,loss,1,1,2023,Tuesday,London
GBPUSD,-1,2023-10-26 09:45:00+00:00,2023-10-26 10:00:00+00:00,2023-10-26 13:30:00+00:00,1.20789,1.20777,1.2096743112323654,1.2043213775352688,1.2097043112323653,0.0017843112323655062,17.84311232365506,-1.0840660515267566,loss,2,14,2023,Thursday,London
GBPUSD,1,2023-11-08 15:45:00+00:00,2023-11-08 16:00:00+00:00,2023-11-09 18:00:00+00:00,1.22862,1.22875,1.224966752828439,1.235926494343122,1.224936752828439,0.0036532471715610207,36.53247171561021,-1.0437966533569298,loss,1,104,2023,Wednesday,NY
GBPUSD,1,2023-11-20 09:00:00+00:00,2023-11-20 09:15:00+00:00,2023-11-20 10:45:00+00:00,1.2485,1.2486,1.2469976773834683,1.2515046452330632,1.2469676773834684,0.0015023226165316035,15.023226165316034,-1.0865326785135496,loss,2,6,2023,Monday,London
GBPUSD,1,2023-11-20 15:45:00+00:00,2023-11-20 16:00:00+00:00,2023-11-21 13:15:00+00:00,1.24923,1.24936,1.246067897122064,1.2555542057558722,1.2555542057558722,0.003162102877936028,31.62102877936028,1.9588881181232285,win,3,85,2023,Monday,NY
GBPUSD,1,2023-11-23 15:30:00+00:00,2023-11-23 15:45:00+00:00,2023-11-24 11:45:00+00:00,1.25391,1.25404,1.252397034562447,1.2569359308751062,1.2569359308751062,0.0015129654375530494,15.129654375530492,1.9140760279295277,win,2,80,2023,Thursday,NY
GBPUSD,1,2023-12-11 13:45:00+00:00,2023-12-11 14:00:00+00:00,2023-12-11 14:15:00+00:00,1.25806,1.25822,1.2563135689235752,1.2615528621528496,1.2562835689235752,0.0017464310764247937,17.464310764247937,-1.1087932999846069,loss,1,1,2023,Monday,NY
GBPUSD,1,2023-12-14 09:15:00+00:00,2023-12-14 09:30:00+00:00,2023-12-14 15:45:00+00:00,1.26607,1.2662,1.261077314509119,1.276055370981762,1.276055370981762,0.004992685490880978,49.92685490880978,1.9739619088289309,win,1,25,2023,Thursday,London
GBPUSD,1,2023-12-19 08:00:00+00:00,2023-12-19 08:15:00+00:00,2023-12-19 12:45:00+00:00,1.26791,1.26804,1.2650000229297143,1.2737299541405716,1.2737299541405716,0.002909977070285769,29.09977070285769,1.9553261084674884,win,0,18,2023,Tuesday,London
GBPUSD,1,2023-12-22 14:30:00+00:00,2023-12-22 14:45:00+00:00,2023-12-22 19:15:00+00:00,1.27353,1.27365,1.2691010608000497,1.2823878783999008,1.2690710608000497,0.0044289391999503035,44.28939199950303,-1.0338681551558908,loss,1,18,2023,Friday,NY
GBPUSD,1,2024-01-24 13:45:00+00:00,2024-01-24 14:00:00+00:00,2024-01-24 18:45:00+00:00,1.27664,1.27676,1.2726826541719864,1.284554691656027,1.2726526541719865,0.003957345828013503,39.57345828013503,-1.0379041929916986,loss,2,19,2024,Wednesday,NY
GBPUSD,1,2024-02-02 08:00:00+00:00,2024-02-02 08:15:00+00:00,2024-02-02 08:45:00+00:00,1.2767,1.27681,1.2742211492493023,1.2816577015013952,1.2741911492493023,0.0024788507506976957,24.788507506976956,-1.0564777851028653,loss,2,2,2024,Friday,London
GBPUSD,-1,2024-02-08 15:00:00+00:00,2024-02-08 15:15:00+00:00,2024-02-08 16:30:00+00:00,1.25934,1.25923,1.2612287268444609,1.255562546311078,1.2612587268444608,0.0018887268444609826,18.887268444609823,-1.0741240060257264,loss,3,5,2024,Thursday,NY
GBPUSD,-1,2024-02-09 10:00:00+00:00,2024-02-09 10:15:00+00:00,2024-02-09 13:30:00+00:00,1.26059,1.2604600000000001,1.2634937083566484,1.2547825832867032,1.2635237083566484,0.002903708356648406,29.03708356648406,-1.0551019525199625,loss,1,13,2024,Friday,London
GBPUSD,-1,2024-02-14 13:45:00+00:00,2024-02-14 14:00:00+00:00,2024-02-15 00:45:00+00:00,1.25569,1.25556,1.2570350842414062,1.2529998315171875,1.2570650842414062,0.0013450842414061968,13.450842414061967,-1.1189516575056269,loss,3,43,2024,Wednesday,NY
GBPUSD,1,2024-03-06 15:00:00+00:00,2024-03-06 15:15:00+00:00,2024-03-07 15:30:00+00:00,1.27285,1.27298,1.270418767392142,1.2777124652157161,1.2777124652157161,0.0024312326078580336,24.312326078580334,1.946529180474233,win,2,97,2024,Wednesday,NY
GBPUSD,1,2024-03-08 08:00:00+00:00,2024-03-08 08:15:00+00:00,2024-03-08 09:00:00+00:00,1.28081,1.28093,1.2800367648148758,1.2823564703702484,1.2823564703702484,0.0007732351851241955,7.732351851241955,1.844807889878083,win,1,3,2024,Friday,London
GBPUSD,-1,2024-04-11 07:45:00+00:00,2024-04-11 08:00:00+00:00,2024-04-11 08:00:00+00:00,1.25346,1.25335,1.254884151282423,1.2506116974351542,1.254914151282423,0.0014241512824229054,14.241512824229053,-1.0983041631376724,loss,1,0,2024,Thursday,London
GBPUSD,-1,2024-04-18 15:45:00+00:00,2024-04-18 16:00:00+00:00,2024-04-19 03:00:00+00:00,1.24431,1.24418,1.2469325591724807,1.2390648816550387,1.2390648816550387,0.002622559172480617,26.22559172480617,1.9504300984458234,win,2,44,2024,Thursday,NY
GBPUSD,1,2024-05-24 09:30:00+00:00,2024-05-24 09:45:00+00:00,2024-05-24 15:30:00+00:00,1.27037,1.27048,1.26887179237516,1.2733664152496802,1.2733664152496802,0.001498207624840091,14.98207624840091,1.9265789346040862,win,0,23,2024,Friday,London
GBPUSD,1,2024-07-05 08:30:00+00:00,2024-07-05 08:45:00+00:00,2024-07-05 13:30:00+00:00,1.27736,1.27751,1.2762591786014956,1.2795616427970087,1.2762291786014957,0.0011008213985043529,11.008213985043529,-1.1635142632987325,loss,1,19,2024,Friday,London
GBPUSD,1,2024-07-08 09:30:00+00:00,2024-07-08 09:45:00+00:00,2024-07-09 03:00:00+00:00,1.28204,1.28217,1.2799088543601824,1.2863022912796354,1.2798788543601824,0.0021311456398176035,21.311456398176034,-1.0750769900520138,loss,1,69,2024,Monday,London
GBPUSD,1,2024-07-11 08:15:00+00:00,2024-07-11 08:30:00+00:00,2024-07-11 13:30:00+00:00,1.28649,1.2866199999999999,1.2854481324644418,1.2885737350711162,1.2885737350711162,0.0010418675355581772,10.41867535558177,1.8752240610603,win,1,20,2024,Thursday,London
GBPUSD,-1,2024-08-06 15:45:00+00:00,2024-08-06 16:00:00+00:00,2024-08-07 12:15:00+00:00,1.27058,1.27045,1.2727484080771185,1.2662431838457628,1.2727784080771185,0.002168408077118578,21.68408077118578,-1.073786849296586,loss,3,81,2024,Tuesday,NY
GBPUSD,1,2024-08-16 14:30:00+00:00,2024-08-16 14:45:00+00:00,2024-08-16 15:00:00+00:00,1.29034,1.29048,1.2890348772222846,1.292950245555431,1.2890048772222846,0.0013051227777154783,13.051227777154782,-1.1302559444235103,loss,2,1,2024,Friday,NY
GBPUSD,1,2024-08-19 08:45:00+00:00,2024-08-19 09:00:00+00:00,2024-08-19 11:45:00+00:00,1.29647,1.2966,1.2952467038786761,1.2989165922426478,1.2952167038786762,0.0012232961213239086,12.232961213239086,-1.1307941693028096,loss,1,11,2024,Monday,London
GBPUSD,1,2024-08-20 10:30:00+00:00,2024-08-20 10:45:00+00:00,2024-08-20 15:45:00+00:00,1.30064,1.30074,1.2989957779726182,1.3039284440547638,1.3039284440547638,0.0016442220273818796,16.442220273818794,1.9391809631943846,win,2,20,2024,Tuesday,London
GBPUSD,1,2024-08-23 09:00:00+00:00,2024-08-23 09:15:00+00:00,2024-08-23 15:00:00+00:00,1.31226,1.31243,1.31061375136477,1.3155524972704602,1.3155524972704602,0.001646248635230068,16.46248635230068,1.896734918188001,win,1,23,2024,Friday,London
GBPUSD,1,2024-08-27 09:15:00+00:00,2024-08-27 09:30:00+00:00,2024-08-28 14:30:00+00:00,1.32186,1.322,1.3191919067744196,1.3271961864511608,1.3191619067744196,0.0026680932255804223,26.680932255804223,-1.0637159145603243,loss,2,116,2024,Tuesday,London
GBPUSD,1,2024-09-02 09:00:00+00:00,2024-09-02 09:15:00+00:00,2024-09-02 12:30:00+00:00,1.31445,1.31459,1.312862618513216,1.3176247629735676,1.312832618513216,0.0015873814867838746,15.873814867838746,-1.1070946092136327,loss,1,13,2024,Monday,London
GBPUSD,1,2024-09-13 10:15:00+00:00,2024-09-13 10:30:00+00:00,2024-09-13 11:45:00+00:00,1.31506,1.3151899999999999,1.3123378030921526,1.3205043938156944,1.3123078030921527,0.002722196907847213,27.221969078472128,-1.0587760567719215,loss,1,5,2024,Friday,London
GBPUSD,1,2024-09-17 09:30:00+00:00,2024-09-17 09:45:00+00:00,2024-09-17 14:15:00+00:00,1.32218,1.32226,1.3197635365766685,1.327012926846663,1.3197335365766685,0.0024164634233315176,24.164634233315176,-1.045521069732702,loss,1,18,2024,Tuesday,London
GBPUSD,1,2024-09-18 13:45:00+00:00,2024-09-18 14:00:00+00:00,2024-09-18 14:15:00+00:00,1.32179,1.32193,1.3204484037419317,1.3244731925161366,1.3244731925161366,0.001341596258068281,13.415962580682809,1.8956466976125936,win,2,1,2024,Wednesday,NY
GBPUSD,1,2024-09-23 13:45:00+00:00,2024-09-23 14:00:00+00:00,2024-09-24 15:00:00+00:00,1.33271,1.33289,1.329219261817154,1.3396914763656922,1.3396914763656922,0.0034907381828460536,34.90738182846054,1.9484349754775743,win,1,100,2024,Monday,NY
GBPUSD,1,2024-09-24 15:00:00+00:00,2024-09-24 15:15:00+00:00,2024-09-25 16:15:00+00:00,1.3395,1.33964,1.3357809149917932,1.3469381700164134,1.3357509149917932,0.0037190850082067057,37.19085008206706,-1.0457101678571186,loss,2,100,2024,Tuesday,NY
GBPUSD,-1,2024-10-16 15:00:00+00:00,2024-10-16 15:15:00+00:00,2024-10-16 20:45:00+00:00,1.30179,1.30162,1.3038477159641444,1.2976745680717112,1.2976745680717112,0.002057715964144413,20.57715964144413,1.9173841273711785,win,2,22,2024,Wednesday,NY
GBPUSD,-1,2024-10-23 08:45:00+00:00,2024-10-23 09:00:00+00:00,2024-10-25 13:30:00+00:00,1.2964,1.29624,1.2995130084107944,1.2901739831784111,1.2995430084107944,0.003113008410794416,31.130084107944157,-1.0610342070844059,loss,1,210,2024,Wednesday,London
GBPUSD,-1,2024-11-12 09:15:00+00:00,2024-11-12 09:30:00+00:00,2024-11-12 14:30:00+00:00,1.28158,1.28145,1.2831413626291985,1.2784572747416028,1.2784572747416028,0.0015613626291985634,15.613626291985634,1.91673939316286,win,2,20,2024,Tuesday,London
GBPUSD,-1,2024-11-13 09:00:00+00:00,2024-11-13 09:15:00+00:00,2024-11-13 09:30:00+00:00,1.2738,1.27367,1.2750190390099485,1.2713619219801033,1.2750490390099485,0.0012190390099483925,12.190390099483924,-1.1312509269139654,loss,1,1,2024,Wednesday,London
GBPUSD,-1,2024-11-14 08:45:00+00:00,2024-11-14 09:00:00+00:00,2024-11-14 14:30:00+00:00,1.26692,1.26679,1.269478137418171,1.2618037251636582,1.269508137418171,0.002558137418170933,25.58137418170933,-1.0625455062982143,loss,2,22,2024,Thursday,London
GBPUSD,-1,2024-11-15 09:45:00+00:00,2024-11-15 10:00:00+00:00,2024-11-15 11:15:00+00:00,1.26519,1.26505,1.2683114977829135,1.258947004434173,1.2683414977829135,0.0031214977829135083,31.21497782913508,-1.054461034997535,loss,1,5,2024,Friday,London
GBPUSD,-1,2024-11-19 13:45:00+00:00,2024-11-19 14:00:00+00:00,2024-11-19 14:45:00+00:00,1.26355,1.2634,1.2653962744483829,1.259857451103234,1.2654262744483828,0.001846274448382949,18.46274448382949,-1.097493631110734,loss,3,3,2024,Tuesday,NY
GBPUSD,-1,2024-11-22 08:45:00+00:00,2024-11-22 09:00:00+00:00,2024-11-22 09:30:00+00:00,1.25534,1.25523,1.2582492894975557,1.2495214210048882,1.2495214210048882,0.0029092894975558475,29.092894975558472,1.9621900810860498,win,2,2,2024,Friday,London
GBPUSD,-1,2024-12-23 15:45:00+00:00,2024-12-23 16:00:00+00:00,2024-12-24 02:00:00+00:00,1.25177,1.25163,1.2539138731445838,1.2474822537108325,1.2539438731445838,0.002143873144583702,21.438731445837018,-1.0792957365175935,loss,2,40,2024,Monday,NY
GBPUSD,-1,2024-12-26 15:45:00+00:00,2024-12-26 16:00:00+00:00,2024-12-26 18:00:00+00:00,1.25099,1.25088,1.2527024735322647,1.2475650529354707,1.2527324735322647,0.0017124735322646997,17.124735322646995,-1.0817530883615187,loss,2,8,2024,Thursday,NY
GBPUSD,-1,2025-01-09 09:45:00+00:00,2025-01-09 10:00:00+00:00,2025-01-09 13:15:00+00:00,1.22813,1.228,1.2305502648760107,1.2232894702479782,1.2305802648760107,0.002420264876010855,24.20264876010855,-1.0661084667160763,loss,2,13,2025,Thursday,London
GBPUSD,-1,2025-01-13 07:15:00+00:00,2025-01-13 07:30:00+00:00,2025-01-13 08:00:00+00:00,1.21266,1.21253,1.2160929597212542,1.205794080557492,1.2161229597212542,0.003432959721254044,34.32959721254044,-1.0466070134786118,loss,2,2,2025,Monday,London
GBPUSD,-1,2025-01-13 09:15:00+00:00,2025-01-13 09:30:00+00:00,2025-01-13 17:45:00+00:00,1.21102,1.2109,1.217268528024702,1.198522943950596,1.217298528024702,0.00624852802470194,62.485280247019396,-1.0240056537166737,loss,1,33,2025,Monday,London
GBPUSD,-1,2025-01-14 14:45:00+00:00,2025-01-14 15:00:00+00:00,2025-01-14 15:30:00+00:00,1.21558,1.2154500000000001,1.218338212092527,1.2100635758149463,1.218368212092527,0.0027582120925269448,27.582120925269447,-1.0580085920272075,loss,3,2,2025,Tuesday,NY
GBPUSD,-1,2025-02-06 14:45:00+00:00,2025-02-06 15:00:00+00:00,2025-02-06 15:15:00+00:00,1.2392,1.2390700000000001,1.2416729772994124,1.2342540454011754,1.2417029772994124,0.0024729772994123308,24.729772994123305,-1.064699340361088,loss,2,1,2025,Thursday,NY
GBPUSD,1,2025-02-14 08:00:00+00:00,2025-02-14 08:15:00+00:00,2025-02-18 22:30:00+00:00,1.25777,1.2579099999999999,1.2549114703528834,1.2634870592942333,1.2634870592942333,0.0028585296471166123,28.58529647116612,1.9510237719098082,win,2,249,2025,Friday,London
GBPUSD,1,2025-03-04 08:15:00+00:00,2025-03-04 08:30:00+00:00,2025-03-04 19:00:00+00:00,1.27184,1.27196,1.2687333729320829,1.2780532541358343,1.2780532541358343,0.003106627067917134,31.06627067917134,1.96137289820228,win,2,42,2025,Tuesday,London
GBPUSD,1,2025-03-11 14:45:00+00:00,2025-03-11 15:00:00+00:00,2025-03-11 18:30:00+00:00,1.29308,1.2932299999999999,1.2914265713609878,1.2963868572780244,1.2963868572780244,0.0016534286390121528,16.534286390121526,1.9092794230965913,win,3,14,2025,Tuesday,NY
GBPUSD,1,2025-03-17 14:45:00+00:00,2025-03-17 15:00:00+00:00,2025-03-18 12:30:00+00:00,1.29817,1.29829,1.2957749822021634,1.3029600355956734,1.2957449822021634,0.002395017797836692,23.950177978366916,-1.062630014747846,loss,1,86,2025,Monday,NY
GBPUSD,1,2025-03-27 14:30:00+00:00,2025-03-27 14:45:00+00:00,2025-03-27 15:30:00+00:00,1.2939,1.2940399999999999,1.292117069826799,1.2974658603464022,1.2974658603464022,0.0017829301732011338,17.829301732011338,1.9214775754517897,win,1,3,2025,Thursday,NY
GBPUSD,1,2025-03-31 07:15:00+00:00,2025-03-31 07:30:00+00:00,2025-03-31 09:00:00+00:00,1.2962,1.29633,1.2947919876485243,1.2990160247029516,1.2947619876485243,0.0014080123514757955,14.080123514757954,-1.1136353667864745,loss,2,6,2025,Monday,London
GBPUSD,1,2025-04-10 14:45:00+00:00,2025-04-10 15:00:00+00:00,2025-04-10 19:15:00+00:00,1.29235,1.2924499999999999,1.2889929412617571,1.2990641174764859,1.2990641174764859,0.0033570587382428896,33.5705873824289,1.9702120195692114,win,2,17,2025,Thursday,NY
